update,epoch,batch,learning_rate,hinge_loss,regularization_loss,total_loss,violation_rate
288,5,36,0.0023570226039551587,0.9764006733894348,7.241846993565559e-07,0.9764013975741341,1.0
289,5,37,0.0023529411764705885,0.9772453308105469,7.268587592989207e-07,0.9772460576693062,1.0
290,5,38,0.002348880878058814,0.9754396677017212,7.297381758689881e-07,0.9754403974398971,1.0
291,5,39,0.002344841527042197,0.9788932800292969,7.322108373045922e-07,0.9788940122401342,1.0
292,5,40,0.0023408229439226117,0.9756671190261841,7.350543979555368e-07,0.975667854080582,1.0
293,5,41,0.002336824951347944,0.9746964573860168,7.380042225122452e-07,0.9746971953902394,1.0
294,5,42,0.002332847374079217,0.9769545793533325,7.406879216432572e-07,0.9769553200412542,1.0
295,5,43,0.002328890038958328,0.9783028364181519,7.432123180478811e-07,0.9783035796304699,1.0
296,5,44,0.0023249527748763856,0.9805401563644409,7.454740814864636e-07,0.9805409018385224,1.0
297,5,45,0.0023210354127426377,0.9784426093101501,7.479711901396514e-07,0.9784433572813402,1.0
298,5,46,0.002317137785453969,0.9742422699928284,7.509498856961728e-07,0.9742430209427141,1.0
299,5,47,0.002313259727864961,0.9775322079658508,7.535459939390422e-07,0.9775329615118448,1.0
300,5,48,0.0023094010767585028,0.9787628054618835,7.559979800134898e-07,0.9787635614598635,1.0
301,5,49,0.00230556167081694,0.9786005020141602,7.584609556943178e-07,0.9786012604751159,1.0
302,5,50,0.002301741350593744,0.9754415154457092,7.612820714712144e-07,0.9754422767277807,1.0
303,5,51,0.002297939958485704,0.9773374795913696,7.638826966285706e-07,0.9773382434740663,1.0
304,5,52,0.0022941573387056176,0.9765052199363708,7.665750104933977e-07,0.9765059865113813,1.0
305,5,53,0.002290393337255473,0.977970540523529,7.690948899835348e-07,0.977971309618419,1.0
306,5,54,0.002286647801900118,0.9766438603401184,7.717656902968883e-07,0.9766446321058087,1.0
307,5,55,0.0022829205821413984,0.9787782430648804,7.741877809166909e-07,0.9787790172526613,1.0
308,5,56,0.002279211529192759,0.9759243130683899,7.769274525344372e-07,0.9759250899958424,1.0
309,5,57,0.0022755204959542972,0.9786664247512817,7.79352430254221e-07,0.978667204103712,1.0
310,5,58,0.0022718473369882594,0.973955512046814,7.823060266673566e-07,0.9739562943528406,1.0
311,5,59,0.002268191908494971,0.9749077558517456,7.851460948586464e-07,0.9749085409978404,1.0
312,5,60,0.0022645540682891914,0.974635899066925,7.880120538175107e-07,0.9746366870789789,1.0
313,5,61,0.002260933675776886,0.9795107841491699,7.903295569121838e-07,0.9795115744787268,1.0
314,5,62,0.0022573305919324016,0.9753663539886475,7.931053638458252e-07,0.9753671470940113,1.0
315,5,63,0.002253744679276044,0.9782003164291382,7.955633103847504e-07,0.9782011119924485,1.0
316,6,1,0.002250175801852048,0.9735440015792847,7.985344156622887e-07,0.9735448001137004,1.0
317,6,2,0.0022466238252069216,0.9724745750427246,8.016200736165047e-07,0.9724753766627983,1.0
318,6,3,0.0022430886163681773,0.9738216996192932,8.045501075685024e-07,0.9738225041694007,1.0
319,6,4,0.0022395700438234173,0.9781582951545715,8.069953881204129e-07,0.9781591021499596,1.0
320,6,5,0.0022360679774997894,0.973754346370697,8.099261671304703e-07,0.9737551562968642,1.0
321,6,6,0.0022325822887437905,0.9780470728874207,8.12375545501709e-07,0.9780478852629662,1.0
322,6,7,0.002229112850301411,0.9762802720069885,8.150173351168633e-07,0.9762810870243236,1.0
323,6,8,0.002225659536298629,0.9759421944618225,8.176902309060097e-07,0.9759430121520534,1.0
324,6,9,0.0022222222222222222,0.9740325808525085,8.205692283809186e-07,0.9740334014217369,1.0
325,6,10,0.0022188007849009168,0.9757137894630432,8.232603780925274e-07,0.9757146127234213,1.0
326,6,11,0.002215395102486845,0.9764617681503296,8.258651942014695e-07,0.9764625940155238,1.0
327,6,12,0.002212005054437324,0.9771972298622131,8.283881470561028e-07,0.9771980582503602,1.0
328,6,13,0.0022086305214969308,0.9713111519813538,8.315477520227433e-07,0.9713119835291057,1.0
329,6,14,0.002205271385679885,0.9808930158615112,8.336575701832772e-07,0.9808938495190814,1.0
330,6,15,0.0022019275302527213,0.9698780179023743,8.369631133973599e-07,0.9698788548654876,1.0
331,6,16,0.002198598839717251,0.9769571423530579,8.394958451390267e-07,0.976957981848903,1.0
332,6,17,0.002195285199793807,0.9758832454681396,8.421427570283413e-07,0.9758840876108966,1.0
333,6,18,0.002191986497404764,0.9766088128089905,8.447062224149704e-07,0.9766096575152129,1.0
334,6,19,0.002188702620658331,0.9773767590522766,8.471824228763581e-07,0.9773776062346995,1.0
335,6,20,0.002185433458832612,0.9767113327980042,8.497253060340882e-07,0.9767121825233102,1.0
336,6,21,0.002182178902359924,0.977554202079773,8.52174311876297e-07,0.9775550542540848,1.0
337,6,22,0.0021789388428113733,0.9776262640953064,8.546115830540657e-07,0.9776271187068895,1.0
338,6,23,0.002175713172881685,0.9752824902534485,8.572976104915142e-07,0.9752833475510589,1.0
339,6,24,0.0021725017863742737,0.9724665284156799,8.602847345173359e-07,0.9724673887004145,1.0
340,6,25,0.002169304578186562,0.9763021469116211,8.628533221781254e-07,0.9763030097649432,1.0
341,6,26,0.0021661214442955296,0.9792557954788208,8.6510069668293e-07,0.9792566605795174,1.0
342,6,27,0.0021629522817435006,0.9767892360687256,8.676103316247464e-07,0.9767901036790572,1.0
343,6,28,0.0021597969886241555,0.9727510809898376,8.705481886863709e-07,0.9727519515380263,1.0
344,6,29,0.002156655464068768,0.9736762642860413,8.733833208680154e-07,0.9736771376693621,1.0
345,6,30,0.0021535276082326623,0.9787663817405701,8.756686002016068e-07,0.9787672574091703,1.0
346,6,31,0.002150413322281881,0.9779626131057739,8.780394680798055e-07,0.9779634911452421,1.0
347,6,32,0.002147312508380076,0.9746208190917969,8.807615377008915e-07,0.9746216998533346,1.0
348,6,33,0.0021442250696755896,0.9772343635559082,8.832000195980072e-07,0.9772352467559278,1.0
349,6,34,0.002141150910288757,0.9793750643730164,8.854099549353123e-07,0.9793759497829713,1.0
350,6,35,0.002138089935299395,0.9780747294425964,8.877538144588471e-07,0.9780756171964109,1.0
351,6,36,0.0021350420507344954,0.9757457375526428,8.903415873646737e-07,0.9757466278942302,1.0
352,6,37,0.0021320071635561044,0.9736531376838684,8.931469172239304e-07,0.9736540308307856,1.0
353,6,38,0.002128985181649398,0.9768683910369873,8.956078439950943e-07,0.9768692866448313,1.0
354,6,39,0.002125976013810936,0.9719161987304688,8.985882624983788e-07,0.9719170973187312,1.0
355,6,40,0.002122979569737101,0.975073516368866,9.012318216264249e-07,0.9750744176006876,1.0
356,6,41,0.0021199957600127202,0.9752116203308105,9.038591757416726e-07,0.9752125241899863,1.0
357,6,42,0.0021170244960998525,0.9729968905448914,9.067123755812645e-07,0.972997797257267,1.0
358,6,43,0.0021140656903267598,0.9744491577148438,9.094099514186382e-07,0.9744500671247952,1.0
359,6,44,0.002111119255877038,0.978376030921936,9.116923436522485e-07,0.9783769426142797,1.0
360,6,45,0.0021081851067789197,0.9745774865150452,9.143684059381485e-07,0.9745784008834512,1.0
361,6,46,0.002105263157894737,0.9783020615577698,9.166507050395012e-07,0.9783029782084748,1.0
362,6,47,0.002102353324910547,0.9791010618209839,9.188476949930192e-07,0.9791019806686789,1.0
363,6,48,0.002099455524325912,0.9742902517318726,9.215452708303929e-07,0.9742911732771434,1.0
364,6,49,0.0020965696734438367,0.9752979874610901,9.241327643394471e-07,0.9752989115938544,1.0
365,6,50,0.002093695690360855,0.9730465412139893,9.26948431879282e-07,0.9730474681624212,1.0
366,6,51,0.002090833493957267,0.9690144658088684,9.301790967583656e-07,0.9690153959879652,1.0
367,6,52,0.002087983003887522,0.9754231572151184,9.327422827482224e-07,0.9754240899574012,1.0
368,6,53,0.002085144140570748,0.9732641577720642,9.355274960398675e-07,0.9732650932995602,1.0
369,6,54,0.0020823168251814144,0.9742687344551086,9.382018819451333e-07,0.9742696726569906,1.0
370,6,55,0.0020795009796401457,0.9711650609970093,9.411951526999474e-07,0.971166002192162,1.0
371,6,56,0.00207669652660466,0.9760751724243164,9.43678617477417e-07,0.9760761161029339,1.0
372,6,57,0.0020739033894608505,0.9795713424682617,9.457993321120739e-07,0.9795722882675938,1.0
373,6,58,0.0020711214923139908,0.9717381596565247,9.487209841609002e-07,0.9717391083775088,1.0
374,6,59,0.0020683507599800767,0.9757495522499084,9.512278251349926e-07,0.9757505034777336,1.0
375,6,60,0.0020655911179772893,0.9746465682983398,9.538430720567703e-07,0.9746475221414119,1.0
376,6,61,0.0020628424925175867,0.9732242822647095,9.56601370126009e-07,0.9732252388660796,1.0
377,6,62,0.002060104810498419,0.9760444760322571,9.59068164229393e-07,0.9760454351004213,1.0
378,6,63,0.0020573779994945587,0.9778114557266235,9.61353536695242e-07,0.9778124170801602,1.0
